alfalfa_geneid	alfalfa_1_count	alfalfa_4_count	alfalfa_6_count	clover_2_count	clover_3_count	clover_5_count
Cluster-7168.2	2592.0	2592.0	2592.0	2592.0	2592.0	2592.0
Cluster-8397.1	2098.5	2098.5	2098.5	2098.5	2098.5	2098.5
Cluster-2.11801	2429.0	2429.0	2429.0	2429.0	2429.0	2429.0
Cluster-2.25615	2357.0	2357.0	2357.0	2357.0	2357.0	2357.0
Cluster-2.35997	1812.5	1812.5	1812.5	1812.5	1812.5	1812.5
Cluster-6274.3	3001.5	3001.5	3001.5	3001.5	3001.5	3001.5
Cluster-2.57017	1050.5	1050.5	1050.5	1050.5	1050.5	1050.5
Cluster-2.30023	2489.5	2489.5	2489.5	2489.5	2489.5	2489.5
Cluster-7261.0	2466.0	2466.0	2466.0	2466.0	2466.0	2466.0
Cluster-2.22252	3013.5	3013.5	3013.5	3013.5	3013.5	3013.5
Cluster-2.53143	3013.0	3013.0	3013.0	3013.0	3013.0	3013.0
Cluster-2.46719	4169.0	4169.0	4169.0	4169.0	4169.0	4169.0
Cluster-13309.0	1568.0	1568.0	1568.0	1568.0	1568.0	1568.0
Cluster-2.29080	3579.0	3579.0	3579.0	3579.0	3579.0	3579.0
Cluster-9845.0	1830.0	1830.0	1830.0	1830.0	1830.0	1830.0
Cluster-2.30810	2254.5	2254.5	2254.5	2254.5	2254.5	2254.5
Cluster-3188.0	1111.5	1111.5	1111.5	1111.5	1111.5	1111.5
Cluster-2.63143	6765.5	6765.5	6765.5	6765.5	6765.5	6765.5
Cluster-13158.0	3799.5	3799.5	3799.5	3799.5	3799.5	3799.5
Cluster-2.47539	1494.5	1494.5	1494.5	1494.5	1494.5	1494.5
Cluster-9009.0	944.0	944.0	944.0	944.0	944.0	944.0
Cluster-2.54533	977.5	977.5	977.5	977.5	977.5	977.5
Cluster-11067.0	2660.0	2660.0	2660.0	2660.0	2660.0	2660.0
Cluster-2.40547	2176.0	2176.0	2176.0	2176.0	2176.0	2176.0
Cluster-2.62240	3001.0	3001.0	3001.0	3001.0	3001.0	3001.0
Cluster-11452.0	2170.5	2170.5	2170.5	2170.5	2170.5	2170.5
Cluster-2.46316	1894.0	1894.0	1894.0	1894.0	1894.0	1894.0
Cluster-2.50024	1324.0	1324.0	1324.0	1324.0	1324.0	1324.0
Cluster-2.43074	3958.0	3958.0	3958.0	3958.0	3958.0	3958.0
Cluster-2.11839	1400.5	1400.5	1400.5	1400.5	1400.5	1400.5
Cluster-2.51926	6444.0	6444.0	6444.0	6444.0	6444.0	6444.0
Cluster-2.49589	7143.5	7143.5	7143.5	7143.5	7143.5	7143.5
Cluster-2.49427	2477.5	2477.5	2477.5	2477.5	2477.5	2477.5
Cluster-2.43692	1659.5	1659.5	1659.5	1659.5	1659.5	1659.5
Cluster-2.2530	2153.0	2153.0	2153.0	2153.0	2153.0	2153.0
Cluster-2.29910	2478.5	2478.5	2478.5	2478.5	2478.5	2478.5
Cluster-2.10376	1292.0	1292.0	1292.0	1292.0	1292.0	1292.0
Cluster-2.21246	3544.0	3544.0	3544.0	3544.0	3544.0	3544.0
Cluster-2.14545	2474.0	2474.0	2474.0	2474.0	2474.0	2474.0
Cluster-2.14546	2091.0	2091.0	2091.0	2091.0	2091.0	2091.0
Cluster-2.45009	1470.0	1470.0	1470.0	1470.0	1470.0	1470.0
Cluster-2.55785	3100.0	3100.0	3100.0	3100.0	3100.0	3100.0
Cluster-2.47990	1607.0	1607.0	1607.0	1607.0	1607.0	1607.0
Cluster-2.34602	5167.0	5167.0	5167.0	5167.0	5167.0	5167.0
Cluster-2.19345	1831.0	1831.0	1831.0	1831.0	1831.0	1831.0
Cluster-2.48199	2180.5	2180.5	2180.5	2180.5	2180.5	2180.5
Cluster-12089.0	1578.5	1578.5	1578.5	1578.5	1578.5	1578.5
Cluster-2.48110	3937.5	3937.5	3937.5	3937.5	3937.5	3937.5
Cluster-2.53936	7204.5	7204.5	7204.5	7204.5	7204.5	7204.5
Cluster-12210.0	3445.0	3445.0	3445.0	3445.0	3445.0	3445.0
Cluster-2.50394	2457.0	2457.0	2457.0	2457.0	2457.0	2457.0
Cluster-2.26604	2455.5	2455.5	2455.5	2455.5	2455.5	2455.5
Cluster-2.61768	2768.5	2768.5	2768.5	2768.5	2768.5	2768.5
Cluster-2.5876	2659.0	2659.0	2659.0	2659.0	2659.0	2659.0
Cluster-2.5874	1888.0	1888.0	1888.0	1888.0	1888.0	1888.0
Cluster-2.14144	3260.5	3260.5	3260.5	3260.5	3260.5	3260.5
Cluster-2.46595	2391.5	2391.5	2391.5	2391.5	2391.5	2391.5
Cluster-12466.1	4250.0	4250.0	4250.0	4250.0	4250.0	4250.0
Cluster-12466.0	2669.5	2669.5	2669.5	2669.5	2669.5	2669.5
Cluster-2.15963	2265.5	2265.5	2265.5	2265.5	2265.5	2265.5
Cluster-2.32746	2131.5	2131.5	2131.5	2131.5	2131.5	2131.5
Cluster-2.1211	4639.5	4639.5	4639.5	4639.5	4639.5	4639.5
Cluster-2.35214	2860.0	2860.0	2860.0	2860.0	2860.0	2860.0
Cluster-2.31956	1404.0	1404.0	1404.0	1404.0	1404.0	1404.0
Cluster-11068.0	2065.0	2065.0	2065.0	2065.0	2065.0	2065.0
Cluster-2.57026	1283.0	1283.0	1283.0	1283.0	1283.0	1283.0
Cluster-2.52669	2789.5	2789.5	2789.5	2789.5	2789.5	2789.5
Cluster-2.50656	4762.0	4762.0	4762.0	4762.0	4762.0	4762.0
Cluster-2.28822	1901.0	1901.0	1901.0	1901.0	1901.0	1901.0
Cluster-2.7332	2145.0	2145.0	2145.0	2145.0	2145.0	2145.0
Cluster-2.15967	3052.0	3052.0	3052.0	3052.0	3052.0	3052.0
Cluster-2.37890	3618.0	3618.0	3618.0	3618.0	3618.0	3618.0
Cluster-2.24893	1285.0	1285.0	1285.0	1285.0	1285.0	1285.0
Cluster-2.62850	2589.0	2589.0	2589.0	2589.0	2589.0	2589.0
Cluster-2.1598	1980.5	1980.5	1980.5	1980.5	1980.5	1980.5
Cluster-2.17625	6741.5	6741.5	6741.5	6741.5	6741.5	6741.5
Cluster-2.55524	3896.0	3896.0	3896.0	3896.0	3896.0	3896.0
Cluster-2.60557	2683.0	2683.0	2683.0	2683.0	2683.0	2683.0
Cluster-2.39115	2924.5	2924.5	2924.5	2924.5	2924.5	2924.5
Cluster-2.3978	3609.5	3609.5	3609.5	3609.5	3609.5	3609.5
Cluster-2.21845	2165.0	2165.0	2165.0	2165.0	2165.0	2165.0
Cluster-2.54126	3740.0	3740.0	3740.0	3740.0	3740.0	3740.0
Cluster-6643.0	3442.5	3442.5	3442.5	3442.5	3442.5	3442.5
Cluster-2.27473	2097.0	2097.0	2097.0	2097.0	2097.0	2097.0
Cluster-2.27488	1522.5	1522.5	1522.5	1522.5	1522.5	1522.5
Cluster-2.58223	1203.5	1203.5	1203.5	1203.5	1203.5	1203.5
Cluster-2.16316	2030.0	2030.0	2030.0	2030.0	2030.0	2030.0
Cluster-2.52637	1472.5	1472.5	1472.5	1472.5	1472.5	1472.5
Cluster-6655.0	1415.0	1415.0	1415.0	1415.0	1415.0	1415.0
Cluster-11806.0	2198.5	2198.5	2198.5	2198.5	2198.5	2198.5
Cluster-2.6999	1206.0	1206.0	1206.0	1206.0	1206.0	1206.0
Cluster-2.21676	4750.5	4750.5	4750.5	4750.5	4750.5	4750.5
Cluster-2.57005	15916.5	15916.5	15916.5	15916.5	15916.5	15916.5
Cluster-5926.0	1824.0	1824.0	1824.0	1824.0	1824.0	1824.0
Cluster-2.45458	3959.0	3959.0	3959.0	3959.0	3959.0	3959.0
Cluster-2.38405	753.0	753.0	753.0	753.0	753.0	753.0
Cluster-7077.0	1388.5	1388.5	1388.5	1388.5	1388.5	1388.5
Cluster-2.56943	1813.0	1813.0	1813.0	1813.0	1813.0	1813.0
Cluster-2.23904	2285.5	2285.5	2285.5	2285.5	2285.5	2285.5
Cluster-10023.0	2749.5	2749.5	2749.5	2749.5	2749.5	2749.5
Cluster-12177.0	1078.5	1078.5	1078.5	1078.5	1078.5	1078.5
Cluster-2.43025	2279.5	2279.5	2279.5	2279.5	2279.5	2279.5
Cluster-2.34304	1654.5	1654.5	1654.5	1654.5	1654.5	1654.5
Cluster-2.22174	2413.0	2413.0	2413.0	2413.0	2413.0	2413.0
Cluster-7371.0	4303.0	4303.0	4303.0	4303.0	4303.0	4303.0
Cluster-2.41868	932.0	932.0	932.0	932.0	932.0	932.0
Cluster-2.46934	4587.0	4587.0	4587.0	4587.0	4587.0	4587.0
Cluster-2.53070	1963.5	1963.5	1963.5	1963.5	1963.5	1963.5
Cluster-2.14437	1259.5	1259.5	1259.5	1259.5	1259.5	1259.5
Cluster-11621.0	2362.0	2362.0	2362.0	2362.0	2362.0	2362.0
Cluster-2.34888	1964.0	1964.0	1964.0	1964.0	1964.0	1964.0
Cluster-2.7791	1479.0	1479.0	1479.0	1479.0	1479.0	1479.0
Cluster-2.61069	6030.5	6030.5	6030.5	6030.5	6030.5	6030.5
Cluster-2.50096	1454.0	1454.0	1454.0	1454.0	1454.0	1454.0
Cluster-2.37555	1680.0	1680.0	1680.0	1680.0	1680.0	1680.0
Cluster-2.62026	2991.5	2991.5	2991.5	2991.5	2991.5	2991.5
Cluster-8598.0	959.5	959.5	959.5	959.5	959.5	959.5
Cluster-2.46957	2551.0	2551.0	2551.0	2551.0	2551.0	2551.0
Cluster-3934.5	1487.0	1487.0	1487.0	1487.0	1487.0	1487.0
Cluster-2.32973	3237.5	3237.5	3237.5	3237.5	3237.5	3237.5
Cluster-2.30929	2141.5	2141.5	2141.5	2141.5	2141.5	2141.5
Cluster-2.47694	1883.0	1883.0	1883.0	1883.0	1883.0	1883.0
Cluster-2.21250	1455.5	1455.5	1455.5	1455.5	1455.5	1455.5
Cluster-2.19457	1383.0	1383.0	1383.0	1383.0	1383.0	1383.0
Cluster-2.13237	2829.0	2829.0	2829.0	2829.0	2829.0	2829.0
Cluster-2.49433	2492.5	2492.5	2492.5	2492.5	2492.5	2492.5
Cluster-2.27645	1620.5	1620.5	1620.5	1620.5	1620.5	1620.5
Cluster-2.6404	3043.0	3043.0	3043.0	3043.0	3043.0	3043.0
Cluster-8932.0	1629.5	1629.5	1629.5	1629.5	1629.5	1629.5
Cluster-2.39528	2748.5	2748.5	2748.5	2748.5	2748.5	2748.5
Cluster-2.53074	3036.5	3036.5	3036.5	3036.5	3036.5	3036.5
Cluster-2.61336	1118.0	1118.0	1118.0	1118.0	1118.0	1118.0
Cluster-2.44197	1548.5	1548.5	1548.5	1548.5	1548.5	1548.5
Cluster-2.39158	4492.5	4492.5	4492.5	4492.5	4492.5	4492.5
Cluster-2.19562	2081.0	2081.0	2081.0	2081.0	2081.0	2081.0
Cluster-2.47774	2873.0	2873.0	2873.0	2873.0	2873.0	2873.0
Cluster-2.18027	2587.5	2587.5	2587.5	2587.5	2587.5	2587.5
Cluster-2.55197	1846.5	1846.5	1846.5	1846.5	1846.5	1846.5
Cluster-2.40393	1384.0	1384.0	1384.0	1384.0	1384.0	1384.0
Cluster-2.12962	2071.5	2071.5	2071.5	2071.5	2071.5	2071.5
Cluster-2.12975	3071.5	3071.5	3071.5	3071.5	3071.5	3071.5
Cluster-2.48949	4002.5	4002.5	4002.5	4002.5	4002.5	4002.5
Cluster-2.48721	1501.0	1501.0	1501.0	1501.0	1501.0	1501.0
Cluster-2.10417	3191.5	3191.5	3191.5	3191.5	3191.5	3191.5
Cluster-2.48115	2537.5	2537.5	2537.5	2537.5	2537.5	2537.5
Cluster-2.4008	3296.5	3296.5	3296.5	3296.5	3296.5	3296.5
Cluster-2.7886	4049.5	4049.5	4049.5	4049.5	4049.5	4049.5
Cluster-2.52182	2699.0	2699.0	2699.0	2699.0	2699.0	2699.0
Cluster-2.33487	1391.5	1391.5	1391.5	1391.5	1391.5	1391.5
Cluster-2.30916	2642.0	2642.0	2642.0	2642.0	2642.0	2642.0
Cluster-2.50090	2044.5	2044.5	2044.5	2044.5	2044.5	2044.5
Cluster-2.15516	1506.5	1506.5	1506.5	1506.5	1506.5	1506.5
Cluster-2.53241	1563.5	1563.5	1563.5	1563.5	1563.5	1563.5
Cluster-8399.0	3431.0	3431.0	3431.0	3431.0	3431.0	3431.0
Cluster-2.53723	2271.5	2271.5	2271.5	2271.5	2271.5	2271.5
Cluster-2.58153	9826.0	9826.0	9826.0	9826.0	9826.0	9826.0
Cluster-2.55435	1583.5	1583.5	1583.5	1583.5	1583.5	1583.5
Cluster-7539.0	2419.5	2419.5	2419.5	2419.5	2419.5	2419.5
Cluster-2.42895	9473.5	9473.5	9473.5	9473.5	9473.5	9473.5
Cluster-2.6582	1323.0	1323.0	1323.0	1323.0	1323.0	1323.0
Cluster-11597.1	2311.0	2311.0	2311.0	2311.0	2311.0	2311.0
Cluster-12111.0	2594.5	2594.5	2594.5	2594.5	2594.5	2594.5
Cluster-11116.0	2048.0	2048.0	2048.0	2048.0	2048.0	2048.0
Cluster-2.51040	1663.5	1663.5	1663.5	1663.5	1663.5	1663.5
Cluster-11620.1	2578.0	2578.0	2578.0	2578.0	2578.0	2578.0
Cluster-2.37377	1981.0	1981.0	1981.0	1981.0	1981.0	1981.0
Cluster-2.13055	3676.5	3676.5	3676.5	3676.5	3676.5	3676.5
Cluster-8982.0	949.0	949.0	949.0	949.0	949.0	949.0
Cluster-2.54382	5198.5	5198.5	5198.5	5198.5	5198.5	5198.5
Cluster-2.11664	3741.0	3741.0	3741.0	3741.0	3741.0	3741.0
Cluster-2.52574	2885.0	2885.0	2885.0	2885.0	2885.0	2885.0
Cluster-2.59152	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5
Cluster-2.31112	3526.0	3526.0	3526.0	3526.0	3526.0	3526.0
Cluster-2.46202	3376.0	3376.0	3376.0	3376.0	3376.0	3376.0
Cluster-2.29801	2132.5	2132.5	2132.5	2132.5	2132.5	2132.5
Cluster-9580.1	1795.5	1795.5	1795.5	1795.5	1795.5	1795.5
Cluster-2.36036	2752.0	2752.0	2752.0	2752.0	2752.0	2752.0
Cluster-2.53732	5765.5	5765.5	5765.5	5765.5	5765.5	5765.5
Cluster-2.388	1461.5	1461.5	1461.5	1461.5	1461.5	1461.5
Cluster-2.33624	2904.0	2904.0	2904.0	2904.0	2904.0	2904.0
Cluster-2.42739	3280.5	3280.5	3280.5	3280.5	3280.5	3280.5
Cluster-8290.0	5850.5	5850.5	5850.5	5850.5	5850.5	5850.5
Cluster-2.55359	2809.5	2809.5	2809.5	2809.5	2809.5	2809.5
Cluster-2.44560	1982.0	1982.0	1982.0	1982.0	1982.0	1982.0
Cluster-2.8127	2112.0	2112.0	2112.0	2112.0	2112.0	2112.0
Cluster-2.51695	2585.0	2585.0	2585.0	2585.0	2585.0	2585.0
Cluster-11928.0	2425.5	2425.5	2425.5	2425.5	2425.5	2425.5
Cluster-2.58720	7043.0	7043.0	7043.0	7043.0	7043.0	7043.0
Cluster-2.55980	1851.5	1851.5	1851.5	1851.5	1851.5	1851.5
Cluster-2.52967	2638.0	2638.0	2638.0	2638.0	2638.0	2638.0
Cluster-2.48832	1239.0	1239.0	1239.0	1239.0	1239.0	1239.0
Cluster-2.61588	2416.5	2416.5	2416.5	2416.5	2416.5	2416.5
Cluster-2.62962	3826.0	3826.0	3826.0	3826.0	3826.0	3826.0
Cluster-10274.0	948.0	948.0	948.0	948.0	948.0	948.0
Cluster-3787.1	3675.0	3675.0	3675.0	3675.0	3675.0	3675.0
Cluster-2.34477	3659.5	3659.5	3659.5	3659.5	3659.5	3659.5
Cluster-2.8846	3174.5	3174.5	3174.5	3174.5	3174.5	3174.5
Cluster-2.61488	1333.5	1333.5	1333.5	1333.5	1333.5	1333.5
Cluster-2.7962	1602.5	1602.5	1602.5	1602.5	1602.5	1602.5
Cluster-2.14292	1608.5	1608.5	1608.5	1608.5	1608.5	1608.5
Cluster-11549.0	1823.5	1823.5	1823.5	1823.5	1823.5	1823.5
Cluster-10529.0	1474.5	1474.5	1474.5	1474.5	1474.5	1474.5
Cluster-2.53093	2172.0	2172.0	2172.0	2172.0	2172.0	2172.0
Cluster-2.48417	2020.5	2020.5	2020.5	2020.5	2020.5	2020.5
Cluster-2.22863	3092.5	3092.5	3092.5	3092.5	3092.5	3092.5
Cluster-2.18594	1833.0	1833.0	1833.0	1833.0	1833.0	1833.0
Cluster-7861.0	2745.5	2745.5	2745.5	2745.5	2745.5	2745.5
Cluster-2.56575	2377.0	2377.0	2377.0	2377.0	2377.0	2377.0
Cluster-1453.2	1917.5	1917.5	1917.5	1917.5	1917.5	1917.5
Cluster-2.36710	4145.0	4145.0	4145.0	4145.0	4145.0	4145.0
Cluster-2.14469	2391.0	2391.0	2391.0	2391.0	2391.0	2391.0
Cluster-2.14474	1107.0	1107.0	1107.0	1107.0	1107.0	1107.0
Cluster-9972.0	2050.0	2050.0	2050.0	2050.0	2050.0	2050.0
Cluster-2.14429	1628.0	1628.0	1628.0	1628.0	1628.0	1628.0
Cluster-2.14433	3128.5	3128.5	3128.5	3128.5	3128.5	3128.5
Cluster-2.41284	2700.5	2700.5	2700.5	2700.5	2700.5	2700.5
Cluster-2.19907	2349.0	2349.0	2349.0	2349.0	2349.0	2349.0
Cluster-2.38074	4234.0	4234.0	4234.0	4234.0	4234.0	4234.0
Cluster-2.60304	1640.0	1640.0	1640.0	1640.0	1640.0	1640.0
Cluster-2.53044	5299.0	5299.0	5299.0	5299.0	5299.0	5299.0
Cluster-2.52372	1958.0	1958.0	1958.0	1958.0	1958.0	1958.0
Cluster-2.33288	4314.5	4314.5	4314.5	4314.5	4314.5	4314.5
Cluster-2.54988	3396.5	3396.5	3396.5	3396.5	3396.5	3396.5
Cluster-7479.0	2076.5	2076.5	2076.5	2076.5	2076.5	2076.5
Cluster-2.46730	5597.5	5597.5	5597.5	5597.5	5597.5	5597.5
Cluster-2.21980	1698.0	1698.0	1698.0	1698.0	1698.0	1698.0
Cluster-2.42439	9355.0	9355.0	9355.0	9355.0	9355.0	9355.0
Cluster-2.8480	1290.5	1290.5	1290.5	1290.5	1290.5	1290.5
Cluster-8021.1	2284.0	2284.0	2284.0	2284.0	2284.0	2284.0
Cluster-9124.0	2900.0	2900.0	2900.0	2900.0	2900.0	2900.0
Cluster-2.40267	3082.5	3082.5	3082.5	3082.5	3082.5	3082.5
Cluster-2.4225	2326.0	2326.0	2326.0	2326.0	2326.0	2326.0
Cluster-2.6419	2766.5	2766.5	2766.5	2766.5	2766.5	2766.5
Cluster-2.44434	2981.0	2981.0	2981.0	2981.0	2981.0	2981.0
Cluster-2.23435	2504.0	2504.0	2504.0	2504.0	2504.0	2504.0
Cluster-2.37944	4022.0	4022.0	4022.0	4022.0	4022.0	4022.0
Cluster-2.9705	1668.0	1668.0	1668.0	1668.0	1668.0	1668.0
Cluster-2.44352	5531.0	5531.0	5531.0	5531.0	5531.0	5531.0
Cluster-2.31756	2650.5	2650.5	2650.5	2650.5	2650.5	2650.5
Cluster-2.5197	2403.0	2403.0	2403.0	2403.0	2403.0	2403.0
Cluster-2.59503	2141.5	2141.5	2141.5	2141.5	2141.5	2141.5
Cluster-2.37623	1283.5	1283.5	1283.5	1283.5	1283.5	1283.5
Cluster-2.37015	3125.5	3125.5	3125.5	3125.5	3125.5	3125.5
Cluster-2.27081	2275.0	2275.0	2275.0	2275.0	2275.0	2275.0
Cluster-2.51000	2960.5	2960.5	2960.5	2960.5	2960.5	2960.5
Cluster-2.57693	2001.5	2001.5	2001.5	2001.5	2001.5	2001.5
Cluster-2.55340	4848.5	4848.5	4848.5	4848.5	4848.5	4848.5
Cluster-2.48966	2323.0	2323.0	2323.0	2323.0	2323.0	2323.0
Cluster-2.25172	2503.0	2503.0	2503.0	2503.0	2503.0	2503.0
Cluster-2.10280	4378.0	4378.0	4378.0	4378.0	4378.0	4378.0
Cluster-2.3860	2564.0	2564.0	2564.0	2564.0	2564.0	2564.0
Cluster-11927.1	3676.5	3676.5	3676.5	3676.5	3676.5	3676.5
Cluster-2.16213	3528.5	3528.5	3528.5	3528.5	3528.5	3528.5
Cluster-2.14454	3160.0	3160.0	3160.0	3160.0	3160.0	3160.0
Cluster-2.2676	1710.0	1710.0	1710.0	1710.0	1710.0	1710.0
Cluster-2.48320	1912.5	1912.5	1912.5	1912.5	1912.5	1912.5
Cluster-11213.0	1892.0	1892.0	1892.0	1892.0	1892.0	1892.0
Cluster-2.20917	4466.5	4466.5	4466.5	4466.5	4466.5	4466.5
Cluster-2.54546	3999.5	3999.5	3999.5	3999.5	3999.5	3999.5
Cluster-4143.0	1572.5	1572.5	1572.5	1572.5	1572.5	1572.5
Cluster-2.63097	2441.5	2441.5	2441.5	2441.5	2441.5	2441.5
Cluster-2.45320	1900.5	1900.5	1900.5	1900.5	1900.5	1900.5
Cluster-2.44850	2331.5	2331.5	2331.5	2331.5	2331.5	2331.5
Cluster-2.2964	4183.0	4183.0	4183.0	4183.0	4183.0	4183.0
Cluster-2.47649	9781.0	9781.0	9781.0	9781.0	9781.0	9781.0
Cluster-2.42922	5205.5	5205.5	5205.5	5205.5	5205.5	5205.5
Cluster-12997.0	1181.0	1181.0	1181.0	1181.0	1181.0	1181.0
Cluster-2.31197	3160.0	3160.0	3160.0	3160.0	3160.0	3160.0
Cluster-2.60099	3593.5	3593.5	3593.5	3593.5	3593.5	3593.5
Cluster-11580.0	1475.5	1475.5	1475.5	1475.5	1475.5	1475.5
Cluster-2.48388	2122.0	2122.0	2122.0	2122.0	2122.0	2122.0
Cluster-3502.0	2385.5	2385.5	2385.5	2385.5	2385.5	2385.5
Cluster-2.57980	1296.0	1296.0	1296.0	1296.0	1296.0	1296.0
Cluster-2.8968	9912.5	9912.5	9912.5	9912.5	9912.5	9912.5
Cluster-2.55322	3495.0	3495.0	3495.0	3495.0	3495.0	3495.0
Cluster-2.63445	3871.5	3871.5	3871.5	3871.5	3871.5	3871.5
Cluster-2.44214	4092.0	4092.0	4092.0	4092.0	4092.0	4092.0
Cluster-2.54020	2345.0	2345.0	2345.0	2345.0	2345.0	2345.0
Cluster-2.28667	3985.5	3985.5	3985.5	3985.5	3985.5	3985.5
Cluster-6570.0	754.5	754.5	754.5	754.5	754.5	754.5
Cluster-2.28701	3517.0	3517.0	3517.0	3517.0	3517.0	3517.0
Cluster-2.226	6533.0	6533.0	6533.0	6533.0	6533.0	6533.0
Cluster-2.36133	1975.0	1975.0	1975.0	1975.0	1975.0	1975.0
Cluster-2.22641	9177.0	9177.0	9177.0	9177.0	9177.0	9177.0
Cluster-7410.0	2104.0	2104.0	2104.0	2104.0	2104.0	2104.0
Cluster-13258.0	2233.5	2233.5	2233.5	2233.5	2233.5	2233.5
Cluster-4443.3	3584.0	3584.0	3584.0	3584.0	3584.0	3584.0
Cluster-2.12739	5259.5	5259.5	5259.5	5259.5	5259.5	5259.5
Cluster-2.62261	1554.0	1554.0	1554.0	1554.0	1554.0	1554.0
Cluster-2.60055	4561.5	4561.5	4561.5	4561.5	4561.5	4561.5
Cluster-2.27025	4771.5	4771.5	4771.5	4771.5	4771.5	4771.5
Cluster-2.13869	3351.0	3351.0	3351.0	3351.0	3351.0	3351.0
Cluster-2.13860	3716.0	3716.0	3716.0	3716.0	3716.0	3716.0
Cluster-2.38985	8340.5	8340.5	8340.5	8340.5	8340.5	8340.5
Cluster-2.40739	4607.5	4607.5	4607.5	4607.5	4607.5	4607.5
Cluster-2.43309	2704.0	2704.0	2704.0	2704.0	2704.0	2704.0
Cluster-12620.1	2049.5	2049.5	2049.5	2049.5	2049.5	2049.5
Cluster-2.62884	5065.5	5065.5	5065.5	5065.5	5065.5	5065.5
Cluster-11023.1	2129.0	2129.0	2129.0	2129.0	2129.0	2129.0
Cluster-2.51227	1380.5	1380.5	1380.5	1380.5	1380.5	1380.5
Cluster-2.57635	9740.0	9740.0	9740.0	9740.0	9740.0	9740.0
Cluster-2.6867	3873.5	3873.5	3873.5	3873.5	3873.5	3873.5
Cluster-5588.0	1485.5	1485.5	1485.5	1485.5	1485.5	1485.5
Cluster-7086.0	1329.0	1329.0	1329.0	1329.0	1329.0	1329.0
Cluster-2.39257	2037.0	2037.0	2037.0	2037.0	2037.0	2037.0
Cluster-2.55995	2493.0	2493.0	2493.0	2493.0	2493.0	2493.0
Cluster-2.15236	2291.5	2291.5	2291.5	2291.5	2291.5	2291.5
Cluster-2.5986	1314.0	1314.0	1314.0	1314.0	1314.0	1314.0
Cluster-2.52803	2819.0	2819.0	2819.0	2819.0	2819.0	2819.0
Cluster-2.963	3067.0	3067.0	3067.0	3067.0	3067.0	3067.0
Cluster-2.46241	1220.5	1220.5	1220.5	1220.5	1220.5	1220.5
Cluster-2.11228	4213.0	4213.0	4213.0	4213.0	4213.0	4213.0
Cluster-9513.1	2856.0	2856.0	2856.0	2856.0	2856.0	2856.0
Cluster-2.5619	1742.0	1742.0	1742.0	1742.0	1742.0	1742.0
Cluster-2.33899	1555.0	1555.0	1555.0	1555.0	1555.0	1555.0
Cluster-2.38688	3965.0	3965.0	3965.0	3965.0	3965.0	3965.0
Cluster-2.48144	1814.0	1814.0	1814.0	1814.0	1814.0	1814.0
Cluster-10597.0	2123.5	2123.5	2123.5	2123.5	2123.5	2123.5
Cluster-2.61839	2183.0	2183.0	2183.0	2183.0	2183.0	2183.0
Cluster-12701.1	2516.5	2516.5	2516.5	2516.5	2516.5	2516.5
Cluster-12701.0	3009.0	3009.0	3009.0	3009.0	3009.0	3009.0
Cluster-2.54955	3959.5	3959.5	3959.5	3959.5	3959.5	3959.5
Cluster-12694.0	1075.5	1075.5	1075.5	1075.5	1075.5	1075.5
Cluster-2.59368	1829.0	1829.0	1829.0	1829.0	1829.0	1829.0
Cluster-2.51449	881.0	881.0	881.0	881.0	881.0	881.0
Cluster-11437.0	1652.0	1652.0	1652.0	1652.0	1652.0	1652.0
Cluster-2.45888	1006.5	1006.5	1006.5	1006.5	1006.5	1006.5
Cluster-2.29856	4772.0	4772.0	4772.0	4772.0	4772.0	4772.0
Cluster-2.59040	3486.5	3486.5	3486.5	3486.5	3486.5	3486.5
Cluster-12765.0	2797.0	2797.0	2797.0	2797.0	2797.0	2797.0
Cluster-2.23477	1841.0	1841.0	1841.0	1841.0	1841.0	1841.0
Cluster-2.22596	2228.5	2228.5	2228.5	2228.5	2228.5	2228.5
Cluster-2.5466	2284.0	2284.0	2284.0	2284.0	2284.0	2284.0
Cluster-2.36462	3883.5	3883.5	3883.5	3883.5	3883.5	3883.5
Cluster-2.8726	4794.0	4794.0	4794.0	4794.0	4794.0	4794.0
Cluster-2.61885	3063.0	3063.0	3063.0	3063.0	3063.0	3063.0
Cluster-2.59344	1900.0	1900.0	1900.0	1900.0	1900.0	1900.0
Cluster-2.51476	6204.0	6204.0	6204.0	6204.0	6204.0	6204.0
Cluster-2.49927	3819.0	3819.0	3819.0	3819.0	3819.0	3819.0
Cluster-2.61078	2549.5	2549.5	2549.5	2549.5	2549.5	2549.5
Cluster-2.41619	5037.5	5037.5	5037.5	5037.5	5037.5	5037.5
Cluster-2.61412	10152.0	10152.0	10152.0	10152.0	10152.0	10152.0
Cluster-2.45443	4604.5	4604.5	4604.5	4604.5	4604.5	4604.5
Cluster-2.59797	3073.5	3073.5	3073.5	3073.5	3073.5	3073.5
Cluster-10162.1	4748.5	4748.5	4748.5	4748.5	4748.5	4748.5
Cluster-2.37324	441.0	441.0	441.0	441.0	441.0	441.0
Cluster-2.42562	1161.5	1161.5	1161.5	1161.5	1161.5	1161.5
Cluster-2.29184	3317.0	3317.0	3317.0	3317.0	3317.0	3317.0
Cluster-2.25557	2415.0	2415.0	2415.0	2415.0	2415.0	2415.0
Cluster-7601.0	4623.0	4623.0	4623.0	4623.0	4623.0	4623.0
